booking_id,customer_id,driver_id,booking_time,pickup_location,drop_location,city,vehicle_type,payment_method,distance_km,trip_duration_min,base_fare,surge_multiplier,traffic_level,weather_condition,ride_status,cancelled_by,driver_delay_min,hour,day_of_week,customer_rating,total_completed_rides,total_cancelled_rides,avg_monthly_spend,preferred_vehicle,driver_rating,total_completed_rides_driver,total_cancelled_rides_driver,acceptance_rate,avg_delay_min,vehicle_type_driver,demand_index,avg_eta_min,zone_type,is_peak_hour,time_bucket,is_weekend,estimated_fare,fare_per_km,fare_per_min,long_distance_flag,rush_hour_flag,city_pair,customer_cancellation_rate,driver_cancellation_rate,driver_reliability_score,customer_loyalty_score,ride_outcome_target,customer_cancel_flag,driver_delay_flag
B02337,C0178,D0010,2026-02-03 14:14:00,Whitefield,Marathahalli,Bengaluru,Cab,UPI,14.03,48.9,286.42,1.38,High,Cloudy,Cancelled,Customer,4.8,14,Tuesday,3.69,182,35,2413,Bike,4.58,226,2,0.89,2.7,Bike,61,7,Transit,0,Afternoon,0,395.2596,28.172459016393443,8.083018404907975,1,0,Whitefield -> Marathahalli,0.16129032258064516,0.008771929824561403,77.64540540540541,119.0941935483871,Cancelled,1,0
B02338,C0328,D0054,2026-01-20 05:59:00,Secunderabad,Ameerpet,Hyderabad,Auto,Card,5.15,9.7,106.35,1.03,Low,Clear,Completed,Unknown,3.2,5,Tuesday,4.06,183,20,2294,Cab,4.49,95,1,0.92,3.3,Cab,63,5,Transit,0,Morning,0,109.5405,21.269999999999996,11.292835051546392,1,0,Secunderabad -> Ameerpet,0.09852216748768473,0.010416666666666666,77.37116279069768,123.70955665024631,Completed,0,0
B02339,C0235,D0125,2026-01-09 07:34:00,Rohini,Lajpat Nagar,Delhi,Cab,UPI,16.25,56.1,317.5,1.75,High,Clear,Completed,Unknown,4.0,7,Friday,3.99,194,17,1966,Bike,5.0,741,63,0.94,1.3,Bike,52,7,Commercial,1,Morning,0,555.625,34.19230769230769,9.904188948306595,1,1,Rohini -> Lajpat Nagar,0.08056872037914692,0.07835820895522388,86.29565217391304,127.90862559241707,Completed,0,0
B02340,C0235,D0027,2026-03-11 14:03:00,Baner,Hinjewadi,Pune,Bike,Card,1.64,3.5,49.84,1.06,Low,Clear,Completed,Unknown,0.0,14,Wednesday,3.99,194,17,1966,Bike,4.66,655,48,0.83,3.7,Cab,79,3,Commercial,0,Afternoon,0,52.830400000000004,32.21365853658537,15.094400000000002,0,0,Baner -> Hinjewadi,0.08056872037914692,0.06827880512091039,74.73531914893617,127.90862559241707,Completed,0,0
B02341,C0313,D0050,2026-03-02 12:25:00,Gachibowli,Madhapur,Hyderabad,Auto,Cash,5.07,10.9,105.63,1.03,Low,Clear,Completed,Unknown,3.4,12,Monday,4.45,132,15,1970,Bike,4.24,692,49,0.92,0.7,Bike,70,8,Residential,0,Late Morning,0,108.7989,21.459349112426036,9.981550458715596,1,0,Gachibowli -> Madhapur,0.10204081632653061,0.06612685560053981,82.48470588235296,106.3591836734694,Completed,0,0
B02342,C0207,D0133,2026-03-01 15:39:00,Kharadi,Hinjewadi,Pune,Auto,Cash,7.7,17.5,129.3,1.11,Medium,Clear,Completed,Unknown,0.0,15,Sunday,4.52,296,10,3039,Bike,4.09,478,33,0.89,2.1,Auto,55,3,Tourist,0,Afternoon,1,143.52300000000002,18.639350649350654,8.201314285714288,1,0,Kharadi -> Hinjewadi,0.032679738562091505,0.06457925636007827,74.7716129032258,173.90640522875816,Completed,0,0
B02343,C0346,D0009,2026-03-27 00:07:00,Whitefield,Jayanagar,Bengaluru,Cab,Card,1.01,3.2,104.14,1.5,High,Rain,Cancelled,Customer,3.1,0,Friday,3.9,172,22,2355,Cab,4.88,152,20,0.74,0.0,Bike,63,8,Transit,0,Night,0,156.21,154.66336633663366,48.815625,0,0,Whitefield -> Jayanagar,0.1134020618556701,0.11627906976744186,88.64,117.73195876288659,Cancelled,1,0
B02344,C0037,D0083,2026-03-03 03:38:00,Secunderabad,Madhapur,Hyderabad,Bike,Card,6.78,13.0,80.68,1.03,Low,Clear,Incomplete,Unknown,5.1,3,Tuesday,4.14,248,39,3211,Auto,4.07,321,13,0.9,1.1,Bike,86,3,Residential,0,Night,0,83.10040000000001,12.256696165191741,6.392338461538462,1,0,Secunderabad -> Madhapur,0.13588850174216027,0.038922155688622756,78.08380952380952,149.6022299651568,Incomplete,0,0
B02345,C0075,D0074,2026-03-31 04:17:00,Pitampura,Noida Sector 18,Delhi,Cab,Wallet,2.04,4.0,118.56,1.02,Low,Clear,Completed,Unknown,2.5,4,Tuesday,4.11,279,31,2605,Cab,3.96,578,4,1.0,4.3,Auto,74,11,Transit,0,Night,0,120.9312,59.28,30.2328,0,0,Pitampura -> Noida Sector 18,0.1,0.006872852233676976,75.45358490566038,162.48000000000002,Completed,0,0
B02346,C0052,D0053,2026-03-12 03:21:00,Madhapur,Gachibowli,Hyderabad,Cab,UPI,12.5,34.6,265.0,1.11,Medium,Cloudy,Completed,Unknown,3.0,3,Thursday,3.57,114,38,1136,Auto,4.01,633,57,0.96,5.0,Bike,85,4,Residential,0,Night,0,294.15000000000003,23.532000000000004,8.501445086705203,1,0,Madhapur -> Gachibowli,0.25,0.08260869565217391,73.81333333333333,89.16,Completed,0,0
B02347,C0147,D0144,2026-01-20 12:10:00,Kharadi,Wakad,Pune,Bike,UPI,9.0,28.2,94.0,1.43,High,Clear,Incomplete,Unknown,9.9,12,Tuesday,3.71,177,25,2211,Auto,4.44,385,45,1.0,6.1,Cab,42,8,Commercial,0,Late Morning,0,134.42,14.935555555555554,4.766666666666667,1,0,Kharadi -> Wakad,0.12376237623762376,0.10465116279069768,78.33690140845071,118.00475247524753,Incomplete,0,0
B02348,C0400,D0053,2026-01-05 11:44:00,Chembur,Andheri,Mumbai,Bike,UPI,18.52,59.6,151.12,1.41,High,Clear,Completed,Unknown,8.8,11,Monday,3.97,295,49,3649,Cab,4.01,633,57,0.96,5.0,Bike,56,11,Tourist,0,Late Morning,0,213.0792,11.505356371490281,3.575154362416107,1,0,Chembur -> Andheri,0.14244186046511628,0.08260869565217391,73.81333333333333,166.91116279069766,Completed,0,0
B02349,C0028,D0060,2026-02-22 16:13:00,Banjara Hills,Ameerpet,Hyderabad,Auto,UPI,10.42,19.4,153.78,1.02,Low,Cloudy,Completed,Unknown,2.0,16,Sunday,4.08,180,47,1787,Auto,3.96,708,82,0.89,1.6,Bike,47,7,Tourist,0,Afternoon,1,156.8556,15.053320537428023,8.085340206185569,1,0,Banjara Hills -> Ameerpet,0.20704845814977973,0.10379746835443038,74.9723076923077,120.49903083700441,Completed,0,0
B02350,C0102,D0123,2026-03-14 16:06:00,MG Road,Whitefield,Bengaluru,Cab,Card,7.34,29.6,192.76,1.4,High,Cloudy,Cancelled,Customer,9.8,16,Saturday,4.02,186,42,1783,Auto,4.87,280,5,0.9,3.6,Auto,43,4,Commercial,0,Afternoon,1,269.864,36.766212534059946,9.117027027027026,1,0,MG Road -> Whitefield,0.18421052631578946,0.017543859649122806,79.30782608695652,122.87578947368422,Cancelled,1,0
B02351,C0165,D0099,2026-02-03 23:23:00,Karol Bagh,Pitampura,Delhi,Auto,UPI,2.25,4.7,80.25,1.02,Low,Clear,Completed,Unknown,8.9,23,Tuesday,4.38,139,6,1946,Bike,4.5,529,37,0.94,8.6,Cab,59,9,Residential,0,Night,0,81.855,36.38,17.415957446808513,0,0,Karol Bagh -> Pitampura,0.041379310344827586,0.06537102473498234,75.68333333333332,109.81241379310345,Completed,0,0
B02352,C0307,D0097,2026-03-24 19:21:00,Kharadi,Baner,Pune,Auto,Card,8.19,25.0,133.71,1.64,Medium,Rain,Completed,Unknown,3.4,19,Tuesday,4.49,250,53,2472,Cab,4.56,252,29,1.0,0.0,Bike,72,10,Commercial,1,Evening,0,219.2844,26.774652014652016,8.771376,1,1,Kharadi -> Baner,0.17491749174917492,0.10320284697508897,96.47999999999999,152.42165016501653,Completed,0,0
B02353,C0372,D0146,2026-01-05 18:33:00,Kothrud,Wakad,Pune,Bike,Card,1.63,4.5,49.78,1.78,High,Cloudy,Cancelled,Driver,6.7,18,Monday,4.1,294,53,2823,Auto,4.49,298,23,0.82,0.0,Bike,50,3,Residential,1,Evening,0,88.6084,54.36098159509203,19.690755555555555,0,1,Kothrud -> Wakad,0.15273775216138327,0.07165109034267912,88.72000000000001,167.34524495677235,Cancelled,0,0
B02354,C0341,D0094,2026-02-08 20:14:00,Kharadi,Kothrud,Pune,Bike,UPI,5.28,19.3,71.68,1.34,High,Clear,Completed,Unknown,8.8,20,Sunday,4.4,245,12,2682,Auto,4.19,431,33,1.0,7.9,Auto,64,11,Commercial,0,Evening,1,96.05120000000001,18.19151515151515,4.976746113989638,1,0,Kharadi -> Kothrud,0.04669260700389105,0.07112068965517242,75.76719101123597,152.26614785992217,Completed,0,0
B02355,C0298,D0132,2026-01-19 19:38:00,Karol Bagh,Saket,Delhi,Cab,Wallet,6.77,18.3,184.78,1.54,Medium,Cloudy,Completed,Unknown,1.8,19,Monday,3.86,138,18,1774,Auto,4.53,713,90,1.0,3.9,Cab,73,7,Commercial,1,Evening,0,284.5612,42.03267355982275,15.549792349726774,1,1,Karol Bagh -> Saket,0.11538461538461539,0.11207970112079702,80.32163265306123,103.7723076923077,Completed,0,0
B02356,C0150,D0022,2026-02-16 12:51:00,Karol Bagh,Janakpuri,Delhi,Auto,Wallet,12.81,29.3,175.29,1.26,Medium,Rain,Cancelled,Driver,7.2,12,Monday,4.35,218,55,2790,Cab,4.01,684,5,0.86,5.0,Cab,79,9,Commercial,0,Late Morning,0,220.8654,17.241639344262293,7.538068259385665,1,0,Karol Bagh -> Janakpuri,0.20146520146520147,0.00725689404934688,69.81333333333332,137.97069597069597,Cancelled,0,0
B02357,C0065,D0126,2026-03-01 01:04:00,Kharadi,Viman Nagar,Pune,Bike,UPI,4.12,14.2,64.72,1.38,High,Clear,Incomplete,Unknown,13.1,1,Sunday,4.18,176,25,2787,Auto,4.44,792,50,0.76,7.6,Bike,41,10,Tourist,0,Night,1,89.3136,21.67805825242718,6.28969014084507,0,0,Kharadi -> Viman Nagar,0.12437810945273632,0.05938242280285035,68.24558139534884,121.35243781094528,Incomplete,0,1
B02358,C0400,D0002,2026-03-11 13:28:00,Marathahalli,HSR Layout,Bengaluru,Auto,UPI,7.42,16.9,126.78,1.04,Low,Clear,Completed,Unknown,12.0,13,Wednesday,3.97,295,49,3649,Cab,4.27,379,34,0.92,7.3,Auto,48,4,Residential,0,Late Morning,0,131.8512,17.76970350404313,7.801846153846155,1,0,Marathahalli -> HSR Layout,0.14244186046511628,0.08232445520581114,73.36963855421688,166.91116279069766,Completed,0,1
B02359,C0173,D0023,2026-03-15 14:57:00,Baner,Kothrud,Pune,Bike,Cash,3.03,8.0,58.18,1.05,Medium,Clear,Completed,Unknown,5.3,14,Sunday,3.59,280,33,3078,Bike,4.1,756,16,0.98,5.8,Bike,61,7,Residential,0,Afternoon,1,61.089000000000006,20.161386138613864,7.636125000000001,0,0,Baner -> Kothrud,0.10543130990415335,0.02072538860103627,74.94117647058823,158.61137380191693,Completed,0,0
B02360,C0053,D0087,2026-03-23 10:47:00,Viman Nagar,Wakad,Pune,Bike,Card,10.15,23.6,100.9,1.01,Low,Clear,Completed,Unknown,6.7,10,Monday,3.47,95,15,1376,Bike,4.33,724,60,0.96,7.3,Auto,50,11,Tourist,0,Morning,0,101.909,10.040295566502463,4.318177966101695,1,0,Viman Nagar -> Wakad,0.13636363636363635,0.07653061224489796,75.44963855421688,83.03272727272727,Completed,0,0
B02361,C0274,D0093,2026-03-05 02:05:00,Kharadi,Baner,Pune,Cab,UPI,2.18,3.7,120.52,1.02,Low,Clear,Cancelled,Customer,0.7,2,Thursday,4.84,293,12,2714,Auto,4.15,715,80,0.8,4.8,Cab,72,10,Commercial,0,Night,0,122.93039999999999,56.39009174311926,33.22443243243243,0,0,Kharadi -> Baner,0.03934426229508197,0.10062893081761007,68.64827586206897,175.1331147540984,Cancelled,1,0
B02362,C0226,D0137,2026-02-10 06:46:00,Banjara Hills,Ameerpet,Hyderabad,Bike,Cash,1.29,4.1,47.74,1.41,High,Clear,Completed,Unknown,6.0,6,Tuesday,4.55,294,38,2760,Bike,4.42,639,41,0.96,4.1,Auto,47,7,Tourist,0,Morning,0,67.3134,52.18093023255814,16.41790243902439,0,0,Banjara Hills -> Ameerpet,0.1144578313253012,0.060294117647058824,77.681568627451,171.710843373494,Completed,0,0
B02363,C0095,D0051,2026-03-03 08:03:00,Gachibowli,Kukatpally,Hyderabad,Cab,Card,4.33,7.4,150.62,1.43,Low,Smog,Cancelled,Customer,5.5,8,Tuesday,4.16,222,18,2709,Bike,3.93,699,103,0.8,5.1,Bike,50,11,Residential,1,Morning,0,215.3866,49.74286374133949,29.106297297297296,0,1,Gachibowli -> Kukatpally,0.075,0.128428927680798,66.71868852459016,140.58,Cancelled,1,0
B02364,C0104,D0134,2026-03-15 12:38:00,Baner,Kothrud,Pune,Auto,Cash,6.42,13.2,117.78,1.02,Low,Clear,Completed,Unknown,0.0,12,Sunday,4.17,295,56,2793,Cab,4.11,583,71,0.92,0.0,Cab,61,7,Residential,0,Late Morning,1,120.1356,18.71271028037383,9.101181818181818,1,0,Baner -> Kothrud,0.15954415954415954,0.10856269113149847,89.68,168.16911680911682,Completed,0,0
B02365,C0303,D0090,2026-03-31 06:29:00,Andheri,Powai,Mumbai,Bike,Cash,5.17,12.5,71.02,1.14,Medium,Cloudy,Cancelled,Customer,4.0,6,Tuesday,4.0,168,89,1885,Auto,4.39,722,44,1.0,2.0,Cab,92,9,Residential,0,Morning,0,80.96279999999999,15.660116054158605,6.477023999999999,1,0,Andheri -> Powai,0.3463035019455253,0.057441253263707574,81.78666666666668,112.2739299610895,Cancelled,1,0
B02366,C0351,D0108,2026-01-15 16:20:00,Chembur,Powai,Mumbai,Cab,UPI,1.4,2.9,109.6,1.35,Medium,Rain,Completed,Unknown,9.2,16,Thursday,3.9,118,29,1541,Auto,3.97,367,44,0.82,4.6,Bike,91,8,Transit,0,Afternoon,0,147.96,105.6857142857143,51.02068965517242,0,0,Chembur -> Powai,0.19727891156462585,0.1070559610705596,68.13142857142857,94.45442176870749,Completed,0,0
B02367,C0281,D0025,2026-02-13 21:08:00,Kharadi,Baner,Pune,Cab,Wallet,2.37,4.5,123.18,1.28,Low,Rain,Incomplete,Unknown,0.0,21,Friday,4.42,280,41,2868,Cab,4.37,155,16,0.95,0.0,Cab,72,10,Commercial,0,Night,0,157.6704,66.52759493670885,35.037866666666666,0,0,Kharadi -> Baner,0.1277258566978193,0.0935672514619883,92.96000000000001,164.80548286604363,Incomplete,0,0
B02368,C0241,D0111,2026-02-03 14:57:00,Powai,Bandra,Mumbai,Cab,Card,4.35,13.3,150.9,1.34,Medium,Rain,Completed,Unknown,9.0,14,Tuesday,4.09,44,6,853,Bike,4.29,212,7,0.83,7.7,Bike,43,3,Residential,0,Afternoon,0,202.20600000000002,46.48413793103449,15.203458646616541,0,0,Powai -> Bandra,0.12,0.0319634703196347,69.81885057471266,67.92,Completed,0,0
B02369,C0018,D0018,2026-01-14 09:44:00,Bandra,Malad,Mumbai,Bike,UPI,7.06,19.6,82.36,1.54,Medium,Clear,Cancelled,Driver,2.1,9,Wednesday,3.91,176,67,1594,Auto,4.45,458,3,0.88,2.8,Bike,70,10,Commercial,1,Morning,0,126.8344,17.965212464589236,6.471142857142857,1,1,Bandra -> Malad,0.2757201646090535,0.006507592190889371,76.06315789473686,116.16559670781893,Cancelled,0,0
B02370,C0315,D0144,2026-01-14 06:43:00,Pitampura,Karol Bagh,Delhi,Cab,Card,3.74,8.9,142.36,1.11,Low,Cloudy,Completed,Unknown,6.7,6,Wednesday,4.07,120,33,1619,Cab,4.44,385,45,1.0,6.1,Cab,62,7,Commercial,0,Morning,0,158.01960000000003,42.25122994652407,17.75501123595506,0,0,Pitampura -> Karol Bagh,0.21568627450980393,0.10465116279069768,78.33690140845071,96.24627450980392,Completed,0,0
B02371,C0390,D0067,2026-01-08 17:48:00,Borivali,Andheri,Mumbai,Auto,UPI,7.86,19.7,130.74,1.41,Medium,Clear,Completed,Unknown,1.4,17,Thursday,4.12,274,16,2804,Cab,4.39,538,44,0.96,0.0,Cab,77,7,Residential,1,Evening,0,184.3434,23.453358778625955,9.357532994923858,1,1,Borivali -> Andheri,0.05517241379310345,0.07560137457044673,93.52000000000001,161.45655172413794,Completed,0,0
B02372,C0213,D0087,2026-03-22 14:02:00,Dadar,Powai,Mumbai,Auto,UPI,1.82,5.0,76.38,1.26,Medium,Rain,Completed,Unknown,5.1,14,Sunday,3.44,269,50,3034,Bike,4.33,724,60,0.96,7.3,Auto,47,7,Commercial,0,Afternoon,1,96.2388,52.878461538461536,19.24776,0,0,Dadar -> Powai,0.15673981191222572,0.07653061224489796,75.44963855421688,151.98520376175549,Completed,0,0
B02373,C0313,D0050,2026-03-01 16:38:00,Connaught Place,Karol Bagh,Delhi,Bike,UPI,5.25,20.6,71.5,1.44,High,Clear,Completed,Unknown,3.0,16,Sunday,4.45,132,15,1970,Bike,4.24,692,49,0.92,0.7,Bike,91,8,Tourist,0,Afternoon,1,102.96,19.61142857142857,4.9980582524271835,1,0,Connaught Place -> Karol Bagh,0.10204081632653061,0.06612685560053981,82.48470588235296,106.3591836734694,Completed,0,0
B02374,C0332,D0018,2026-03-30 02:39:00,Hinjewadi,Kharadi,Pune,Bike,Cash,18.56,44.2,151.36,1.08,Medium,Clear,Completed,Unknown,4.8,2,Monday,4.21,66,12,1356,Bike,4.45,458,3,0.88,2.8,Bike,93,3,Tourist,0,Night,0,163.46880000000002,8.807586206896554,3.6983891402714932,1,0,Hinjewadi -> Kharadi,0.15384615384615385,0.006507592190889371,76.06315789473686,77.00307692307692,Completed,0,0
B02375,C0093,D0075,2026-01-16 08:38:00,Karol Bagh,Rohini,Delhi,Cab,UPI,2.37,4.1,123.18,1.54,Low,Clear,Completed,Unknown,5.2,8,Friday,4.03,176,28,1864,Auto,4.11,105,6,0.91,4.1,Cab,81,10,Residential,1,Morning,0,189.6972,80.04101265822784,46.26760975609757,0,1,Karol Bagh -> Rohini,0.13725490196078433,0.05405405405405406,73.20156862745098,119.89490196078432,Completed,0,0
B02376,C0113,D0073,2026-03-21 16:39:00,Pitampura,Rohini,Delhi,Bike,Card,1.37,3.2,48.22,1.01,Low,Clear,Cancelled,Customer,0.0,16,Saturday,3.89,196,44,1899,Bike,4.09,439,3,0.94,0.0,Cab,87,10,Residential,0,Afternoon,1,48.7022,35.54905109489051,15.219437499999998,0,0,Pitampura -> Rohini,0.18333333333333332,0.006787330316742082,90.32,125.85333333333335,Cancelled,1,0
B02377,C0163,D0111,2026-01-05 14:48:00,Indiranagar,Whitefield,Bengaluru,Auto,Cash,19.82,51.3,238.38,1.09,Medium,Clear,Cancelled,Customer,10.6,14,Monday,3.92,157,21,2540,Bike,4.29,212,7,0.83,7.7,Bike,43,7,Residential,0,Afternoon,0,259.8342,13.109697275479315,5.0649941520467845,1,0,Indiranagar -> Whitefield,0.11797752808988764,0.0319634703196347,69.81885057471266,111.80044943820226,Cancelled,1,1
B02378,C0372,D0026,2026-03-11 11:23:00,HSR Layout,Electronic City,Bengaluru,Auto,UPI,3.8,8.3,94.2,1.07,Low,Clear,Incomplete,Unknown,2.5,11,Wednesday,4.1,294,53,2823,Auto,4.58,595,32,0.89,2.8,Bike,69,6,Tourist,0,Late Morning,0,100.79400000000001,26.524736842105266,12.143855421686748,0,0,HSR Layout -> Electronic City,0.15273775216138327,0.051036682615629984,77.50315789473686,167.34524495677235,Incomplete,0,0
B02379,C0269,D0015,2026-03-04 03:17:00,Jayanagar,HSR Layout,Bengaluru,Auto,UPI,2.34,4.0,81.06,1.14,Low,Clear,Completed,Unknown,6.9,3,Wednesday,4.58,221,14,2339,Auto,4.07,645,31,1.0,5.0,Auto,76,5,Tourist,0,Night,0,92.4084,39.49076923076923,23.1021,0,0,Jayanagar -> HSR Layout,0.059574468085106386,0.04585798816568047,75.89333333333333,143.84851063829788,Completed,0,0
B02380,C0199,D0006,2026-01-13 15:52:00,Malad,Chembur,Mumbai,Cab,Cash,5.24,11.9,163.36,1.13,Low,Clear,Cancelled,Customer,8.5,15,Tuesday,4.67,113,18,1638,Auto,4.16,533,26,0.74,6.7,Bike,81,9,Residential,0,Afternoon,0,184.5968,35.228396946564885,15.512336134453781,1,0,Malad -> Chembur,0.13740458015267176,0.046511627906976744,65.4774025974026,99.81190839694656,Cancelled,1,0
B02381,C0240,D0074,2026-01-16 14:13:00,Pitampura,Connaught Place,Delhi,Auto,UPI,5.09,15.5,105.81,1.02,Medium,Clear,Completed,Unknown,3.2,14,Friday,3.79,278,10,2914,Bike,3.96,578,4,1.0,4.3,Auto,64,6,Residential,0,Afternoon,0,107.92620000000001,21.20357563850688,6.962980645161291,1,0,Pitampura -> Connaught Place,0.034722222222222224,0.006872852233676976,75.45358490566038,160.82555555555558,Completed,0,0
B02382,C0352,D0121,2026-02-01 06:28:00,Secunderabad,Madhapur,Hyderabad,Cab,UPI,8.42,26.1,207.88,1.33,High,Clear,Completed,Unknown,0.9,6,Sunday,4.69,141,11,1791,Auto,3.99,713,44,0.9,0.8,Cab,86,3,Residential,0,Morning,1,276.48040000000003,32.83615201900238,10.59311877394636,1,0,Secunderabad -> Madhapur,0.07236842105263158,0.05812417437252312,79.03111111111112,112.47263157894739,Completed,0,0
B02383,C0281,D0060,2026-01-09 15:33:00,Marathahalli,HSR Layout,Bengaluru,Bike,UPI,8.95,16.4,93.7,1.08,Low,Clear,Cancelled,Customer,0.0,15,Friday,4.42,280,41,2868,Cab,3.96,708,82,0.89,1.6,Bike,48,4,Residential,0,Afternoon,0,101.19600000000001,11.306815642458103,6.17048780487805,1,0,Marathahalli -> HSR Layout,0.1277258566978193,0.10379746835443038,74.9723076923077,164.80548286604363,Cancelled,1,0
B02384,C0174,D0092,2026-01-20 20:45:00,Kharadi,Baner,Pune,Bike,UPI,1.48,4.5,48.88,1.15,Medium,Cloudy,Completed,Unknown,0.0,20,Tuesday,4.42,204,30,2282,Bike,4.85,424,60,0.96,0.0,Cab,72,10,Commercial,0,Evening,0,56.211999999999996,37.98108108108108,12.491555555555555,0,0,Kharadi -> Baner,0.1282051282051282,0.12396694214876033,97.20000000000002,134.39589743589744,Completed,0,0
B02385,C0082,D0116,2026-02-22 03:36:00,Electronic City,HSR Layout,Bengaluru,Bike,UPI,5.75,11.4,74.5,1.12,Low,Clear,Completed,Unknown,0.0,3,Sunday,4.09,225,5,2209,Cab,4.2,423,37,0.95,0.1,Cab,49,7,Commercial,0,Night,1,83.44000000000001,14.511304347826089,7.319298245614036,1,0,Electronic City -> HSR Layout,0.021739130434782608,0.08043478260869565,89.78181818181818,142.28521739130434,Completed,0,0
B02386,C0250,D0051,2026-02-02 14:02:00,Marathahalli,Electronic City,Bengaluru,Bike,UPI,14.83,31.9,128.98,1.09,Low,Clear,Completed,Unknown,4.6,14,Monday,4.6,54,7,1339,Cab,3.93,699,103,0.8,5.1,Bike,51,8,Residential,0,Afternoon,0,140.5882,9.47998651382333,4.407153605015674,1,0,Marathahalli -> Electronic City,0.11475409836065574,0.128428927680798,66.71868852459016,76.10491803278688,Completed,0,0
B02387,C0274,D0063,2026-03-08 03:36:00,Banjara Hills,Gachibowli,Hyderabad,Bike,UPI,3.76,8.4,62.56,1.05,Low,Clear,Completed,Unknown,0.0,3,Sunday,4.84,293,12,2714,Auto,4.21,693,61,0.99,0.9,Auto,78,3,Tourist,0,Night,1,65.688,17.47021276595745,7.82,0,0,Banjara Hills -> Gachibowli,0.03934426229508197,0.08090185676392574,83.80631578947369,175.1331147540984,Completed,0,0
B02388,C0207,D0007,2026-01-19 07:58:00,Chembur,Bandra,Mumbai,Auto,Wallet,1.25,4.7,71.25,1.74,High,Clear,Completed,Unknown,10.5,7,Monday,4.52,296,10,3039,Bike,4.47,195,3,0.87,1.5,Bike,79,10,Residential,1,Morning,0,123.975,99.17999999999999,26.377659574468083,0,1,Chembur -> Bandra,0.032679738562091505,0.015151515151515152,78.56,173.90640522875816,Completed,0,1
B02389,C0296,D0141,2026-01-07 12:29:00,Koramangala,Indiranagar,Bengaluru,Auto,Card,32.71,121.1,354.39,1.45,High,Clear,Completed,Unknown,3.3,12,Wednesday,4.09,188,16,2341,Cab,4.99,204,4,0.75,0.0,Bike,88,11,Transit,0,Late Morning,0,513.8655,15.709737083460714,4.24331544178365,1,0,Koramangala -> Indiranagar,0.0784313725490196,0.019230769230769232,89.92000000000002,126.35137254901962,Completed,0,0
B02390,C0263,D0127,2026-01-16 02:15:00,Gachibowli,Banjara Hills,Hyderabad,Cab,Card,6.57,14.2,181.98,1.04,Medium,Clear,Completed,Unknown,5.2,2,Friday,4.15,96,24,1175,Bike,4.61,308,43,1.0,2.2,Auto,44,9,Residential,0,Night,0,189.2592,28.806575342465752,13.328112676056339,1,0,Gachibowli -> Banjara Hills,0.2,0.1225071225071225,83.13,87.60000000000001,Completed,0,0
B02391,C0301,D0137,2026-03-06 18:29:00,Electronic City,Marathahalli,Bengaluru,Cab,UPI,12.05,46.7,258.7,1.73,High,Clear,Cancelled,Customer,5.4,18,Friday,3.86,176,49,1991,Cab,4.42,639,41,0.96,4.1,Auto,46,6,Transit,1,Evening,0,447.551,37.14116182572614,9.583533190578157,1,1,Electronic City -> Marathahalli,0.21777777777777776,0.060294117647058824,77.681568627451,116.92444444444445,Cancelled,1,0
B02392,C0058,D0111,2026-03-31 06:40:00,Dadar,Malad,Mumbai,Auto,UPI,21.28,35.2,251.52,1.05,Low,Cloudy,Completed,Unknown,3.5,6,Tuesday,4.11,232,21,2697,Cab,4.29,212,7,0.83,7.7,Bike,83,3,Commercial,0,Morning,0,264.096,12.410526315789474,7.502727272727272,1,0,Dadar -> Malad,0.08300395256916997,0.0319634703196347,69.81885057471266,144.0199209486166,Completed,0,0
B02393,C0097,D0034,2026-02-04 14:56:00,Gachibowli,Madhapur,Hyderabad,Auto,Card,2.89,8.3,86.01,1.32,High,Clear,Completed,Unknown,0.6,14,Wednesday,4.1,70,11,795,Bike,4.55,657,27,0.87,3.9,Cab,70,8,Residential,0,Afternoon,0,113.53320000000001,39.28484429065744,13.678698795180722,0,0,Gachibowli -> Madhapur,0.13580246913580246,0.039473684210526314,75.28163265306122,78.08395061728396,Completed,0,0
B02394,C0355,D0095,2026-03-12 10:06:00,Hauz Khas,Connaught Place,Delhi,Auto,UPI,6.54,14.6,118.86,1.1,Low,Clear,Cancelled,Customer,0.0,10,Thursday,4.12,202,30,2708,Bike,4.35,793,51,0.99,1.1,Auto,52,11,Residential,0,Morning,0,130.746,19.991743119266058,8.955205479452056,1,0,Hauz Khas -> Connaught Place,0.12931034482758622,0.06042654028436019,83.92380952380952,131.1737931034483,Cancelled,1,0
B02395,C0238,D0051,2026-01-15 18:27:00,Gachibowli,Kukatpally,Hyderabad,Cab,Cash,3.12,7.1,133.68,1.45,Medium,Cloudy,Completed,Unknown,7.4,18,Thursday,3.85,208,13,2775,Auto,3.93,699,103,0.8,5.1,Bike,50,11,Residential,1,Evening,0,193.836,62.12692307692308,27.30084507042254,0,1,Gachibowli -> Kukatpally,0.058823529411764705,0.128428927680798,66.71868852459016,132.8235294117647,Completed,0,0
B02396,C0088,D0012,2026-03-23 09:42:00,Jayanagar,MG Road,Bengaluru,Cab,Wallet,1.91,5.4,116.74,1.79,High,Clear,Completed,Unknown,11.3,9,Monday,3.85,266,21,2208,Auto,4.39,574,55,0.99,3.5,Bike,82,6,Residential,1,Morning,0,208.9646,109.40554973821989,38.697148148148145,0,1,Jayanagar -> MG Road,0.07317073170731707,0.08744038155802862,79.16444444444444,155.73658536585367,Completed,0,1
